,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2623,6nvbYcbL79UQ5VFKE0aeeq,Kari Jobe,Sad Love Songs 2022,In The Name Of Love - Recorded At Spotify Studios NYC,2,205738,False,0.675,0.375,6,-8.985,1,0.0452,0.542,2.5e-06,0.0951,0.187,134.023,4,alt-rock
2695,7qzsvHOsaJdefeDwyZNGjY,Clutch,Groove Metal Roots & Branches,Texan Book of the Dead,0,174800,False,0.436,0.88,9,-8.547,1,0.0651,0.0154,0.0,0.205,0.683,112.012,4,alt-rock
2159,6CkLcIjIAWHJp3nZWhNQvF,Duman,Best Viral Tunes,Her Şeyi Yak,0,270280,False,0.629,0.538,2,-6.79,1,0.0244,0.461,0.0,0.123,0.205,100.038,4,alt-rock
2199,34kHexFdmug6nYZzkz3hc0,Babasónicos,noches de lluvia,Como Eran Las Cosas,0,242520,False,0.696,0.448,8,-9.099,1,0.0333,0.452,2.43e-05,0.0904,0.569,95.004,4,alt-rock
2663,5N23UhzMfAuCYjwhSbTQwH,Matt Redman,Sing Like Never Before: The Essential Collection,The Heart Of Worship,58,318120,False,0.507,0.28,3,-10.284,1,0.0282,0.775,0.000264,0.122,0.233,139.791,4,alt-rock
2598,5le94AmYDEMG15R5iRfgxJ,Divididos,Rock x siempre,Ala Delta,0,354746,False,0.555,0.622,9,-12.245,1,0.031,0.00208,0.162,0.147,0.734,156.415,4,alt-rock
2789,0nIr30RF5GZRmJWp8IBLpC,Los Caligaris,Circología,Bolso Gris,46,202000,False,0.686,0.72,5,-4.771,1,0.0252,0.0347,0.0,0.16,0.771,97.978,4,alt-rock
2381,0wwurbloAiMd8CcLUuZJxB,Bishop Briggs,Halloween & Alternative,Dead Man's Arms,0,245173,False,0.535,0.508,2,-5.996,0,0.0318,0.233,0.0,0.0993,0.236,134.577,4,alt-rock
2938,7aDLnVQ1Gvjh6Q0nc1rePd,Detonautas Roque Clube,Melhor Plantar o Bem,Melhor Plantar o Bem,44,234061,False,0.648,0.85,8,-5.323,1,0.0401,0.0861,1.43e-05,0.122,0.878,77.516,4,alt-rock
2426,4hNUUHv2V4DkFTLtbhYGZX,I DONT KNOW HOW BUT THEY FOUND ME,Halloween & Alternative,Choke,0,195717,False,0.516,0.85,4,-3.91,0,0.0706,0.00139,0.0,0.295,0.583,120.326,4,alt-rock
3453,6Wx88Mv6b9ofjKMKkdwOJd,Linkin Park,Transformers: Revenge Of The Fallen The Album,New Divide,70,268613,False,0.493,0.808,5,-3.365,0,0.0362,0.000235,0.0,0.0983,0.38,117.971,4,alternative
3794,0uTfxpuGPeb5xvkjduxQT3,Esteman;Paula Pera y el fin de los Tiempos,Alternativo diferente latino,Difícil Querer,0,263586,False,0.639,0.609,2,-7.727,1,0.0316,0.0715,0.000121,0.101,0.378,108.493,4,alternative
3209,3BrWLBC4WYx393yRUOlTih,THE ANXIETY;WILLOW;Tyler Cole,Meet Me At Our Spot (Live),Meet Me At Our Spot - Live,67,147828,True,0.694,0.475,2,-7.035,1,0.0345,0.159,3.9e-06,0.103,0.391,94.987,4,alternative
3309,78gsvivelCP8Kh0tSRTy8D,Linkin Park,Minutes to Midnight,Bleed It Out,58,164760,True,0.542,0.932,4,-4.896,1,0.05,0.0747,0.0,0.613,0.698,140.135,4,alternative
3741,59mGCC08pYEwStwO3oTLfH,Faith No More,Metal,War Pigs,0,465933,False,0.323,0.891,6,-7.018,0,0.119,0.00126,0.0187,0.243,0.235,97.373,4,alternative
3578,3WB7O03A1THXLWrtAERC3h,FKA twigs;The Weeknd,Hit After Hit,tears in the club,0,196760,True,0.616,0.717,8,-6.178,1,0.11,0.194,9.81e-05,0.0731,0.72,167.99,4,alternative
3896,39bxZQn6wJ4TmO6ZoY9AhJ,Tex Tex,Lo Mejor de Tex Tex,Un Toque Mágico,50,254275,False,0.688,0.682,10,-6.345,0,0.0709,0.101,0.0,0.297,0.506,131.848,4,alternative
3545,3NSLr0b5MRGgLM298WQjMZ,Fito Paez,Rock x siempre,11 Y 6,0,175720,False,0.746,0.506,7,-7.945,1,0.0267,0.159,0.0,0.273,0.35,101.361,4,alternative
3436,2eXCP4kLEm5b11TH2MVas6,Chris Tomlin;Audrey Assad,Santa's Christmas List,Winter Snow,0,212773,False,0.444,0.33,2,-15.594,1,0.262,0.954,1.49e-06,0.676,0.308,95.47,4,alternative
3678,4jZDioY5bkeiNBGK4lGrlA,Staind,Metal,Eyes Wide Open,0,210600,False,0.29,0.936,1,-3.876,0,0.211,0.000481,0.0275,0.0573,0.432,167.818,3,alternative
3936,6EewCvuAsXqskwTezC1tEN,SuenaTron,Santa Borrachera,Santa Borrachera,47,177777,False,0.735,0.585,6,-6.197,0,0.0416,0.279,0.0,0.107,0.923,80.995,4,alternative
3635,5F2b8ExevODMQehJcEVjz9,Halestorm,Rock Brandneu,Wicked Ways,0,206959,False,0.342,0.991,2,-2.836,1,0.125,2.44e-05,0.049,0.404,0.242,176.359,4,alternative
3867,0EYOdF5FCkgOJJla8DI2Md,System Of A Down,Mezmerize,B.Y.O.B.,77,255466,True,0.538,0.981,1,-2.688,0,0.14,0.00662,0.0,0.219,0.711,101.414,4,alternative
3603,0815caqt2Lytro5EIzMufT,Lifehouse,Lifehouse,You And Me,76,195493,False,0.459,0.427,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.902,3,alternative
3720,0nkzd3yNniB767zSDDdLZ3,Skillet,Awake,Awake and Alive,69,209493,False,0.434,0.939,4,-2.983,0,0.0593,0.0425,0.0,0.491,0.569,159.932,4,alternative
3070,7CwwtOtObfhHMoYsh9gfTc,Oliver Tree,Internet Sensations,Placeholder,7,159818,False,0.678,0.696,2,-4.361,1,0.0336,0.0346,0.0,0.374,0.421,82.489,4,alternative
3825,3p5ORA75P3ieR4UF9ZhHDB,JPEGMAFIA;Tommy Genesis,Autumn Vibe,ROUGH 7,1,224051,True,0.875,0.749,9,-4.444,0,0.251,0.604,0.0,0.812,0.695,124.011,4,alternative
3468,0XsYX3MLhyIW2nmMiJjGN2,Mazzy Star,sadsadchristmas,Flowers In December,3,297893,False,0.59,0.229,7,-13.174,1,0.0301,0.115,0.00168,0.0854,0.168,96.859,4,alternative
3382,6ngu6sBaJMM05mAVATApZJ,KALEO,Feeling Good - Adult Pop Favorites,Save Yourself,0,273880,False,0.534,0.338,0,-8.608,0,0.0346,0.515,9.26e-06,0.124,0.111,120.399,4,alternative
3208,26ZzSLUJMmYp5u1hDELEWH,Crystal Castles,(III),Transgender,76,184760,False,0.522,0.914,7,-8.285,1,0.0379,0.000164,0.847,0.24,0.0364,137.939,3,alternative
3570,57iDDD9N9tTWe75x6qhStw,The Verve,Urban Hymns (Remastered 2016),Bitter Sweet Symphony,80,357266,False,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,4,alternative
3377,1QiApmpVZXNlTLJqZENYfq,Bella Poarch,Am I Ready - Pop Night Out,Dolls,0,132793,False,0.841,0.698,4,-6.588,0,0.261,0.211,0.0,0.203,0.372,118.018,4,alternative
3899,7GfYdXlYZ0uhEjhqjFV6YQ,Las Pastillas del Abuelo,Triste Hora,Tantas Escaleras - Live In Buenos Aires / 2016,0,273533,False,0.433,0.827,9,-5.992,0,0.0312,0.00932,0.492,0.737,0.549,150.942,4,alternative
3888,43zjzzrWWXSACEH6rhj9x5,Holly Humberstone,Autumn Vibe,The Walls Are Way Too Thin,0,220840,True,0.763,0.599,6,-6.194,1,0.12,0.519,1.08e-06,0.148,0.614,122.802,4,alternative
3902,4w4wVEYHbE3uI4J8Ld11Uy,Moliy;Moonchild Sanelly,Honey Doom,Hard,5,195000,False,0.746,0.659,8,-9.219,0,0.045,0.765,0.00104,0.11,0.859,159.955,4,alternative
3059,4CeeEOM32jQcH3eN9Q2dGj,Nirvana,Nevermind (Remastered),Smells Like Teen Spirit,83,301920,False,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4,alternative
3168,2FphpfBhQgCJ8dgId2WN9o,GAYLE,It's You - Fresh Hits,abcdefu,0,168601,True,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,4,alternative
3249,2Ns9vtFyKhGoI0vCFLHQOR,Los Enanitos Verdes,Triste Hora,Eterna Soledad,0,174160,False,0.558,0.403,0,-8.968,1,0.0245,0.328,0.0,0.171,0.148,81.661,4,alternative
3811,6ZOBP3NvffbU4SZcrnt1k6,3 Doors Down,The Better Life,Kryptonite,80,233933,False,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,4,alternative
3344,3y4AS6cTOQBTnEsTbOUtIg,Andrés Calamaro;Juanes;Niño Josele,Música para casa,Enganchate Conmigo,0,225616,False,0.682,0.646,4,-9.274,0,0.0667,0.576,2.13e-05,0.0978,0.785,87.891,4,alternative
3595,7em6T7mETpDEzyPg2UArtk,Royal Blood,Rock Brandneu,Honeybrains,0,186847,False,0.523,0.8,9,-5.243,1,0.101,0.00537,0.0,0.398,0.604,125.886,3,alternative
3318,5WTKiRTdoDk07YJOP7y8DU,KALEO,It's You - Fresh Hits,Way Down We Go,2,213706,False,0.492,0.506,10,-8.022,0,0.118,0.58,0.00032,0.104,0.338,163.522,4,alternative
3625,7pluJ15vmT0NZdX2lmIbBI,Third Eye Blind,Post-Millennial Noise,Deep Inside of You,0,250293,False,0.508,0.558,7,-6.605,1,0.0238,0.00351,4.18e-05,0.0822,0.16,81.599,4,alternative
3542,6NXIFaZ5a9rtnhF7GAHF0U,The Verve,Hits Pop Rock 90's,Bitter Sweet Symphony - Remastered 2016,1,357266,False,0.356,0.917,9,-6.005,1,0.0487,0.0336,0.0,0.406,0.523,171.172,4,alternative
3622,4BRlQ27PLKJtgnWGFISxOM,Bishop Briggs,Helloween Party,Dead Man's Arms,1,245173,False,0.535,0.508,2,-5.996,0,0.0318,0.233,0.0,0.0993,0.236,134.577,4,alternative
3694,63Tsq3tqiZIOW9XHaDT3gi,Los Bunkers,Modo trabajación,Quién Fuera,0,218120,False,0.446,0.814,9,-3.421,1,0.0306,0.000682,0.000814,0.101,0.554,138.112,4,alternative
3158,77loZpT5Y5PRP1S451P9Yz,Hoobastank,The Reason (15th Anniversary Deluxe),The Reason,81,232800,False,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,4,alternative
3198,6w1n5rbFLWKscpvAbYGOru,R.E.M.,80s Bangers Vol. 2,It's The End Of The World As We Know It (And I Feel Fine),0,246933,False,0.381,0.894,7,-8.638,1,0.037,0.0258,0.0,0.0251,0.797,102.764,4,alternative
3662,5rAxhWcgFng3s570sGO2F8,Linkin Park,Hybrid Theory (Bonus Edition),A Place for My Head,70,184640,False,0.603,0.908,11,-5.254,1,0.184,0.0144,0.0,0.671,0.457,133.063,4,alternative
3597,7JOIlJ9KSPIr8SRK4zl8zj,Royal Blood,Alternative Rock Mixtape,Figure It Out,0,184053,False,0.657,0.817,0,-4.415,1,0.0554,0.262,0.00679,0.248,0.651,107.992,4,alternative
3789,1M0RL0QLS6P25NwhPwOKaE,Curren$y,Power Rap,All wit My Hands,0,148440,True,0.451,0.82,9,-4.524,1,0.242,0.0526,1.58e-06,0.148,0.39,85.758,4,alternative
3380,0Rv8J2jCczm7nxMurGBIcG,Godsmack,Halloween Spooky Party 2022,Vampires,0,227240,False,0.486,0.843,7,-6.085,1,0.0635,7.21e-05,0.682,0.0709,0.412,90.016,4,alternative
3938,6JMUqW6dwWduaPPqGCkcgk,Catupecu Machu,Cuentos Decapitados,Eso Vive,49,181560,False,0.671,0.961,11,-2.564,1,0.0732,0.00558,1.31e-05,0.0306,0.922,104.054,4,alternative
3425,2ZLe81mFJfD39BqIy3zkWb,No Doubt,Обратно в клас - rock,Don't Speak,0,262746,False,0.508,0.752,5,-5.439,0,0.0343,0.251,2.1e-05,0.142,0.554,76.07,4,alternative
4453,5hAsWMGQXBjDjYMoIlP9Ak,Elskavon,Traditions & Traitors,Soft Night,51,155250,False,0.249,0.00248,2,-30.501,1,0.036,0.994,0.931,0.118,0.0788,73.601,4,ambient
4794,4ACGa15ogiMGLQPCv2ay5b,Ludovico Einaudi;Daniel Hope;I Virtuosi Italiani,In A Time Lapse (Deluxe Edition),Life,50,262653,False,0.334,0.268,7,-14.772,1,0.0321,0.933,0.904,0.0846,0.0523,93.405,4,ambient
4209,2IXJyG1DX93g2EhFXghz37,Gustavo Santaolalla;Alan Umstead,The Last of Us,The Choice,56,102373,False,0.303,0.00338,4,-30.932,0,0.0493,0.909,0.89,0.116,0.347,50.96,4,ambient
4309,3Za4yViy4wKFEF0gkqCH3j,Gustavo Santaolalla;Diego Luna,The Book of Life (Original Motion Picture Soundtrack),I Love You Too Much,59,155320,False,0.403,0.255,0,-9.601,1,0.0428,0.854,9.5e-06,0.198,0.21,103.099,3,ambient
4741,3rLe832ZEZfpBmkgXGSrtX,Brian Eno,FOREVERANDEVERNOMORE,Inclusion,42,295920,False,0.101,0.241,0,-17.526,1,0.0376,0.819,0.944,0.14,0.0369,90.234,5,ambient
4578,6qr4bldy3y451hApJFEWqa,Flower Face,The Shark in Your Water,Sugar Water,46,198592,False,0.487,0.604,0,-5.14,1,0.0319,0.601,0.0,0.144,0.827,162.973,4,ambient
4896,2qgtuOc1eoOnzitqzsYy9v,Wim Mertens,"What Are We, Locks, to Do?",Oxyrhynchus,26,367106,False,0.584,0.272,2,-13.011,1,0.032,0.938,0.0851,0.0977,0.161,111.038,4,ambient
4545,6KuIO7Ya84QfWoR0JLXn6B,Little Symphony,Sombrio,Sirion,28,127467,False,0.115,0.43,2,-26.167,1,0.06,0.879,0.978,0.119,0.362,95.325,4,ambient
4436,0dHF8t7OIhgPele5WRUfWG,Sleeping At Last,"Covers, Vol. 1",I'm Gonna Be (500 Miles),54,211787,False,0.394,0.228,4,-12.584,1,0.0431,0.966,3.81e-05,0.113,0.258,104.625,4,ambient
4679,6UnSlwVAEPblKJING6FH5Z,Fabrizio Paterlini,Transitions,The hall is dancing,50,63262,False,0.482,0.00796,7,-36.846,1,0.0395,0.988,0.953,0.0972,0.0757,105.502,4,ambient
4936,0IV89oH9zkyWyi36fQPNOf,Fabrizio Paterlini,Winter Stories,"All My Joy, All My Pain",51,172173,False,0.366,0.037,8,-24.291,1,0.0385,0.992,0.914,0.118,0.165,63.134,4,ambient
4635,5ZWbnDBQ07zjDIBDSB9eAV,Little Symphony,Serenity,Meander,27,91428,False,0.107,0.117,0,-23.472,1,0.0531,0.704,0.835,0.118,0.232,174.17,3,ambient
4867,6lvJV4kU2oXyjeP2QoXK7k,Max Richter;Louisa Fuller;Natalia Bonner;John Metcalfe;Chris Worsey;Ian Burdge,The Blue Notebooks (15 Years),On the Nature of Daylight (Entropy),46,413800,False,0.174,0.235,1,-14.816,1,0.0422,0.228,0.894,0.113,0.0347,117.351,4,ambient
4603,4Yf9QLUM8EeHaCS7EnaHnX,Christian Löffler,Versailles (Hold),Versailles (Hold) - Edit,53,218727,False,0.425,0.375,0,-13.693,0,0.0353,0.467,0.525,0.133,0.179,116.99,4,ambient
4721,32RC7EvEAUUn9aoQZlWT2e,Sleeping At Last,"Covers, Vol. 1",All Through the Night,49,197804,False,0.309,0.204,3,-10.867,1,0.0397,0.949,0.0,0.127,0.289,185.309,4,ambient
4070,2MfwT3SKUyF0na2LCa2fCp,Flower Face,The Shark in Your Water,Cornflower Blue,57,188864,False,0.177,0.215,3,-9.886,1,0.0335,0.807,0.000125,0.0921,0.0415,75.862,3,ambient
4825,1i2OjHZiiyMDl9Gzb2xnMY,Yann Tiersen;Alessandro Simonetto,Yann Tiersen: Piano Works,"Porz Goret (Bruel & Kjaer, Mod. 4006 Version)",18,254271,False,0.227,0.00414,1,-33.712,1,0.04,0.99,0.951,0.0869,0.166,173.674,3,ambient
4468,6YPb7DMon2lInNJciLwgzG,Sleeping At Last,Turning Page,Turning Page (Instrumental),52,256354,False,0.281,0.339,3,-11.472,1,0.0288,0.793,0.903,0.108,0.163,125.207,4,ambient
4382,2QTq96pXVnDkVAGxBxRzVT,Flower Face,Pisces Moon (Alternate Version),Back to You,20,202827,False,0.389,0.202,2,-15.121,1,0.0375,0.887,2.86e-06,0.128,0.187,83.019,4,ambient
4208,4LurYqydfPdLc9IN7eQxTF,Tony Anderson,Nuit,Éphémère,54,103090,False,0.278,0.0217,9,-37.438,0,0.0327,0.98,0.919,0.0926,0.223,104.541,1,ambient
4570,692WzQOVroAAR4yq6ZPHgC,Tracey Chattaway,Nightsky,Nightsky,38,319694,False,0.113,0.271,5,-12.944,0,0.0348,0.289,0.929,0.105,0.0469,177.119,3,ambient
4377,4inAT5fFLhvhSBSBqwPbvm,Flower Face,O Holy Night,O Holy Night,17,166498,False,0.129,0.251,6,-13.674,1,0.0338,0.545,0.0138,0.0855,0.0416,76.63,5,ambient
4899,7rqHDLh1wDJEVIqdwqhJ55,Alexis Ffrench,Truth - The Solo Piano Collection,Guiding Light - Solo Piano Version,24,196857,False,0.314,0.0324,5,-24.132,1,0.053,0.986,0.921,0.115,0.233,68.246,5,ambient
4888,2e9RLCa5uvqsIbaOHayB2g,Alexis Ffrench,Truth - The Solo Piano Collection,Songbird - Solo Piano Version,33,182577,False,0.539,0.059,6,-25.958,1,0.0409,0.995,0.916,0.101,0.196,143.717,3,ambient
4902,7034weTiBHETcBGfx30owY,Apparat,Soundtracks: Dämonen,Joel,37,170693,False,0.325,0.469,11,-10.869,0,0.0309,0.243,0.736,0.077,0.275,72.69,4,ambient
4059,4g2WiijzSKzH8PApKDbadN,Sleeping At Last,Atlas: II,Touch,71,256299,False,0.415,0.104,0,-11.83,1,0.0426,0.955,3.79e-06,0.104,0.18,82.006,3,ambient
4168,3atToDz9gdlMOHgaurZGHx,Simon Wester,Reflections,Reflections,41,183421,False,0.437,0.0586,2,-23.625,1,0.0339,0.974,0.902,0.111,0.0391,114.041,4,ambient
4249,0VLascXUZ2Ze2u5kUD5J1f,Ludovico Einaudi,Islands - Essential Einaudi,I Giorni,59,411080,False,0.277,0.0314,2,-30.21,1,0.0545,0.992,0.943,0.0712,0.0495,131.571,3,ambient
4811,64ffnT5MhVJ6UpecXmDjou,Nibana,Ask the Universe,I Am a Soul,28,558000,False,0.164,0.858,2,-8.141,0,0.0374,2.52e-05,0.889,0.102,0.0336,99.986,4,ambient
4344,74uoN2UfgdUAzwVeFaRUE2,Julien Baker;Phoebe Bridgers;Lucy Dacus,boygenius,Me & My Dog,61,206465,False,0.487,0.509,0,-9.051,1,0.0241,0.58,0.00878,0.115,0.2,94.017,4,ambient
4595,1t4EDMSxXLQhOiutcMN6VQ,Little Symphony,Serenity,Fleur,27,64761,False,0.196,0.435,0,-24.807,1,0.195,0.633,0.193,0.659,0.644,59.802,4,ambient
4318,1nJV1JGWf61WRJy851LO34,Grouper,The Man Who Died in His Boat,Living Room,54,142120,False,0.425,0.0757,6,-21.707,1,0.0375,0.89,0.901,0.111,0.156,124.374,4,ambient
4625,2vD20Aj8Ru9NAmJl1Ca2qS,Ólafur Arnalds,re:member,momentary,56,125413,False,0.429,0.00693,9,-31.051,1,0.0539,0.995,0.938,0.0711,0.431,97.075,4,ambient
4542,19TSZedtW2YMsqkYeVleCv,Little Symphony,Sombrio,Ascar,28,124118,False,0.108,0.0712,7,-25.938,1,0.0479,0.795,0.921,0.131,0.0447,61.885,5,ambient
4622,1hdDnQRPinE8hxYhW3uy6u,Gustavo Santaolalla,The Last of Us,The Path (A New Beginning),49,167066,False,0.635,0.256,11,-14.187,0,0.0355,0.874,0.95,0.107,0.249,92.025,4,ambient
4695,0MN6XmUQqauhnaOm8BHuwB,Fous De La Mer;Clair Dietrich;J.C. Fous de la mer,Cosmic Lullaby (2022 Remix Edition),Cosmic Lullaby 432Hz - J.C. Fous De La Mer Remix,26,372727,False,0.682,0.444,5,-16.704,0,0.0964,0.646,0.873,0.113,0.261,131.991,4,ambient
4158,19jTCAxeVnkwKnWHSsdg0i,Novo Amor;Gia Margaret,No Fun / Lucky for You,Lucky for You,56,136000,False,0.529,0.31,10,-12.159,1,0.0388,0.928,0.514,0.102,0.73,177.972,4,ambient
4198,1MPafzHDGPTx5T08I5cnr4,Michael Nyman;Michael Nyman Band,Classical Running,MGV (Musique à Grande Vitesse) 1993 (for the inauguration of the TGV North European line): 1st Region,0,295826,False,0.571,0.293,4,-18.832,0,0.0336,0.882,0.815,0.605,0.327,119.515,4,ambient
4663,4AFpvq7RIoky0hxjn1fKoO,Apparat,The Devil's Walk,Black Water,44,282973,False,0.324,0.588,2,-10.75,1,0.0518,0.223,0.464,0.523,0.0792,89.826,4,ambient
4597,5EdqBLQrzOgQsHIs7A3fxA,Little Symphony,Serenity,Dalfon,27,114285,False,0.199,0.102,0,-23.531,1,0.0497,0.838,0.903,0.114,0.262,81.059,4,ambient
4789,1VNP6bgTcqE6cxkU8Zpy21,Bethel Music;Melissa Helser,Revival's In The Air (Live),Revival’s In The Air - Live,50,444174,False,0.593,0.625,2,-7.11,1,0.0291,0.015,0.000108,0.15,0.229,127.007,4,ambient
4380,6Xajr512QEGAZ20bqAWkyT,Ólafur Arnalds,Living Room Songs,Near Light,54,208589,False,0.477,0.348,2,-14.586,1,0.0335,0.931,0.949,0.11,0.0867,117.94,4,ambient
4938,5nsLvUjkuieHOsDyLuhel1,Brian Eno,FOREVERANDEVERNOMORE,Sherry,39,205920,False,0.263,0.0639,6,-21.149,1,0.0383,0.907,0.884,0.108,0.0537,74.584,3,ambient
4425,3Cs4g3w33H9YEptmg34DQc,Marika Hackman,Deaf Heat EP,I Follow Rivers,54,166762,False,0.275,0.175,7,-15.043,1,0.0373,0.793,0.0218,0.111,0.0382,85.56,3,ambient
5453,6dQ3lcQG2MuIQ0P7GSYQeJ,amazarashi,世界収束二一一六,季節は次々死んでいく,54,338880,False,0.545,0.897,0,-3.983,1,0.0409,0.105,0.0,0.209,0.459,90.517,4,anime
5794,6RlQyzPR0aSg0OV3BOK0Iv,Adrian Barba,Somos un Solo Ser,Por Siempre Soñando,34,212640,False,0.435,0.872,1,-2.88,1,0.0531,0.753,0.0,0.144,0.636,146.013,4,anime
5209,5xjzO2xSuMPPiEOzxsF6x3,Feora,T-KT,T-KT,48,164376,False,0.44,0.306,2,-14.857,0,0.0378,0.888,0.894,0.0878,0.0702,75.006,4,anime
5309,1nPhGzTYiBEAHIgtuiwjW1,Hideki Taniuchi,DEATH NOTE Original Soundtrack,Death Note,44,190080,False,0.353,0.323,8,-4.171,1,0.039,3.82e-05,0.837,0.154,0.208,134.852,4,anime
5740,683p6Ov3orc4ICLOKi1Yn6,UVERworld,THE ONE,Don’t Think.Feel,36,226173,False,0.549,0.947,4,-3.598,0,0.152,0.000337,0.0,0.252,0.592,97.484,4,anime
5578,5yY0HgXMNRB59E1ckLcn0t,Kupla,Life Forms,Those Were the Days,59,180237,False,0.522,0.345,3,-12.368,0,0.0349,0.347,0.0346,0.101,0.169,76.869,4,anime
5896,7L3KzCJbfcpI17qsMS9WeA,Kballero Rap,Baki vs Mohammad Ali Jr. Torneo Raitai Rap,Baki vs Mohammad Ali Jr. Torneo Raitai Rap,34,165365,False,0.549,0.905,1,-4.344,1,0.333,0.599,0.0,0.307,0.742,87.255,4,anime
5545,3532jwjYi6tiOpTRHjpr8j,Official HIGE DANdism,One-Man Tour 2021-2022 -Editorial-@Saitama Super Arena (LIVE),Midori no Amayoke - LIVE,23,241173,False,0.562,0.484,5,-14.558,1,0.0293,0.642,0.000185,0.69,0.458,94.94,4,anime
5436,3IWWJz8QE3htuNhsuaWPci,Yasuharu Takanashi,"""Fairy Tail"" Original Soundtrack Vol.3",Dragon Force,49,145546,False,0.393,0.896,2,-4.857,0,0.0817,0.00451,0.79,0.204,0.353,145.008,4,anime
5678,72AlDuv7nkBb9DvWPNgIw1,Rustage;HalaCG,Goodbye (Yuta Rap),Goodbye (Yuta Rap),43,207031,False,0.735,0.651,4,-5.897,0,0.315,0.262,0.0,0.133,0.163,80.08,4,anime
5936,3NbcxD3uC4aDsv87lwK1WM,Taku Iwasaki,JOJO'S BIZARRE ADVENTURE -O.S.T Battle Tendency [Musik],Overdrive,51,226706,False,0.576,0.822,1,-8.456,1,0.11,0.000909,0.537,0.11,0.193,134.981,4,anime
5635,1b4Pmb8XQBkMu0eskds1oF,Kato,Pokémon Vibes,Pokémon Center - Lofi,45,59999,False,0.55,0.172,2,-20.754,1,0.0444,0.813,0.678,0.0886,0.392,88.022,4,anime
5867,22sQUmLhT8umlEhQzDrzfJ,Reol,第六感,第六感,60,191624,False,0.675,0.959,7,-1.754,1,0.0835,0.00893,8.48e-05,0.325,0.835,134.017,4,anime
5603,1GfUfl8HGB2UxOgnncUX29,PELICAN FANCLUB,Who are you?,Who are you?,44,206746,False,0.413,0.939,1,-2.947,1,0.0533,0.00296,0.0,0.0278,0.586,92.531,4,anime
5720,6mdiePjszuYWOJuhBIYnIt,Sumire Uesaka,EASY LOVE,EASY LOVE,43,270666,False,0.515,0.957,11,-1.457,0,0.0686,0.00845,0.0,0.346,0.583,93.974,4,anime
5070,2vDPSojrX4aL7aiCPD7kja,KANKAKU PIERO,Iroirotoiro,Harukamirai,63,177106,False,0.459,0.99,9,-1.083,1,0.128,0.0102,4.98e-06,0.307,0.458,91.006,4,anime
5825,3ixFouonAtRdwg4FiVN9z9,jon-YAKITORY;Ado,AntiSystem's,AntiSystem's,55,211683,False,0.533,0.959,1,-3.933,1,0.159,0.0125,0.0,0.321,0.593,94.956,4,anime
5468,6boZcBGrYFp4kMcHKQNKHC,Feora,Sadness and Sorrow,Sadness and Sorrow,41,131081,False,0.568,0.472,4,-14.215,0,0.0289,0.615,0.942,0.123,0.211,120.005,4,anime
5382,2lFAT6fkTsV7eHVkhhlfq5,Samuel Kim,Attack on Titan: Epic Collection,Attack on Titan Theme,45,302006,False,0.268,0.754,10,-6.871,0,0.0609,0.384,0.759,0.147,0.148,125.008,4,anime
5208,3Qy7j6GkdY3ycf3E7dxfpJ,sasanomaly,空と虚,空と虚,56,221293,False,0.671,0.756,5,-5.046,0,0.0302,0.00502,0.00361,0.322,0.848,103.987,4,anime
5570,38MswLck0WQDq1oCUB6oBt,Animelmack,Light Yagami Theme (Death Note) [Kira],Light Yagami Theme (Death Note) [Kira],35,199563,False,0.493,0.421,2,-11.64,0,0.0291,0.000367,0.85,0.145,0.228,129.893,4,anime
5377,59COuEJRBxGGGCo6BIQ2lL,Aqua Timez,10th Anniversary Best BLUE,ALONES,58,259933,False,0.393,0.957,9,-3.914,0,0.101,0.000748,0.0,0.302,0.523,186.04,4,anime
5899,0Hd5wtv6QZpuAq53922DDL,Bynmc;BenderCat,Sasaki Kojiro vs Poseidón Rap. Superación vs Perfección,Sasaki Kojiro vs Poseidón Rap. Superación vs Perfección,33,366106,False,0.658,0.907,1,-4.429,0,0.3,0.285,3.13e-05,0.0644,0.42,86.776,4,anime
5888,3yXUG6wZczeYgCE3L0z2pD,ENHYPEN,BORDER : DAY ONE,Intro : Walk the Line,52,108633,False,0.45,0.779,8,-5.327,0,0.0372,0.0147,0.000476,0.089,0.275,83.935,4,anime
5902,09Zlx5f0RKF3zTzZg3Shjn,kurochuu.,red swan but it's lofi (attack on titan),red swan but it's lofi (attack on titan),41,156036,False,0.54,0.201,5,-20.203,1,0.0591,0.955,0.948,0.347,0.353,191.969,4,anime
